Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Education level],[Reporting Type],[Sex]
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","360","Indonesia","2015","45.85","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","360","Indonesia","2015","31.35022","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","360","Indonesia","2015","48.5391","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","148","Chad","2014","13.31","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","148","Chad","2014","16.26","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","148","Chad","2014","15.6991","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","152","Chile","2015","74.18","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","156","China","2015","80.6","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","156","China","2015","75.94","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","170","Colombia","2015","57.15254","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","178","Congo","2014","36.89","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","178","Congo","2014","37.9633","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","178","Congo","2014","38.46","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","188","Costa Rica","2015","55.96","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","188","Costa Rica","2015","59.69423","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","364","Iran (Islamic Republic of)","2015","62.13","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","364","Iran (Islamic Republic of)","2015","61.87","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","364","Iran (Islamic Republic of)","2015","65.17138","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","372","Ireland","2015","96.96339","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","372","Ireland","2015","84.15","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","372","Ireland","2015","96.95","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","376","Israel","2015","67.8728","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","380","Italy","2015","88.56","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","380","Italy","2015","93.7","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","380","Italy","2015","89.79","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","384","Côte d'Ivoire","2014","26.85067","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","191","Croatia","2015","80.13412","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","203","Czechia","2015","77.04977","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","203","Czechia","2015","82.9","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","204","Benin","2014","9.08","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","204","Benin","2014","51.07","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","204","Benin","2014","52.43","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","208","Denmark","2015","82.07","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","214","Dominican Republic","2015","22.55","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","214","Dominican Republic","2015","27.72872","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","233","Estonia","2015","85.78","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","246","Finland","2015","94.29","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","246","Finland","2015","88.90851","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","246","Finland","2015","96.44","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","250","France","2015","87.4437","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","250","France","2015","86.83","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","250","France","2015","76.16","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","268","Georgia","2015","76.93","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","268","Georgia","2015","78.39637","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","268","Georgia","2015","46.03","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","276","Germany","2015","96.39","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","276","Germany","2015","96.20753","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","276","Germany","2015","80.5","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","300","Greece","2015","65.43","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","300","Greece","2015","63.15","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","344","China, Hong Kong Special Administrative Region","2015","99.72","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","344","China, Hong Kong Special Administrative Region","2015","91.8","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","344","China, Hong Kong Special Administrative Region","2015","99.78654","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","348","Hungary","2015","88.34078","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","348","Hungary","2015","92.17","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","348","Hungary","2015","87.07","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","352","Iceland","2015","77.17","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","360","Indonesia","2015","32.3","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","360","Indonesia","2015","51.45","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","360","Indonesia","2015","30.41","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_MAT_PROF","Minimum proficiency in mathematics, by education level and sex (%)","364","Iran (Islamic Republic of)","2015","64.9","","Trends in International Mathematics and Science Study (IEA)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","148","Chad","2014","19.62","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
